episode,total_reward,fidelity,log_infidelity,avg_fidelity,pulse_params,time_step
5476,174.62553358842038,0.9999996952122957,6.5160025572260905,0.9999997968081971,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5477,175.14102730567356,0.9999997911843137,6.6802368801108525,0.9999998607895425,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 1.9999825, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.994203}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5478,147.62883011438333,0.8179355899376933,0.7397749417623131,0.8786237266251288,"[{'omega': 2.0, 'delta': 1.9963125}, {'omega': 2.0, 'delta': 1.9999992}, {'omega': -1.9999518, 'delta': 1.9995375}, {'omega': 2.0, 'delta': 1.9616556}, {'omega': 2.0, 'delta': 1.9999999}]",5
5479,137.77536470454086,0.14259074442056643,0.06681183266889085,0.4283938296137109,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 0.89930314}, {'omega': -2.0, 'delta': -1.9999001}, {'omega': 1.931027, 'delta': 1.9880816}, {'omega': -1.9996971, 'delta': -1.9975871}, {'omega': 1.999988, 'delta': -2.0}, {'omega': 1.999993, 'delta': -1.9999993}, {'omega': 1.9999998, 'delta': -1.9999992}, {'omega': 2.0, 'delta': 2.0}]",10
5480,151.698534893843,0.6548234964541212,0.4619587747403495,0.7698823309694142,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",3
5481,74.14990859172327,0.9999996952536586,6.51606149957744,0.9999997968357723,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999995}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5482,209.9850665821697,0.6547023748905455,0.46180640863405553,0.7698015832603637,"[{'omega': 1.9983793, 'delta': 2.0}, {'omega': 1.9999995, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",3
5483,196.99166929572164,0.6548231847564918,0.4619583825685245,0.7698821231709946,"[{'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 1.9999958}, {'omega': 2.0, 'delta': 2.0}]",3
5484,140.30179622502143,0.9999996958631214,6.516930915638098,0.999999797242081,"[{'omega': 1.9999925, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}, {'omega': 2.0, 'delta': 2.0}]",5
5485,213.9685020154285,0.6548232649073352,0.46195848341270496,0.7698821766048901,"[{'omega': 2.0, 'delta': 1.9999992}, {'omega': 2.0, 'delta': 1.9999977}, {'omega': 2.0, 'delta': 2.0}]",3
