,loss_crab_t,fid_crab_t,inf_crab_t
134,0.7934426765516484,0.6426256160489087,-0.4468765802785779
135,0.7830900467870824,0.6467817025323671,-0.45195680712334896
136,0.7755711861626227,0.6498088288396922,-0.4556948073236575
137,0.7559921935065285,0.6577241790390363,-0.4656237791972731
138,0.6740428439031826,0.691374438192399,-0.5105681064898406
139,0.754451290672385,0.6583491872493075,-0.4664175418000059
140,0.7524436212899517,0.6591641116096518,-0.4674546823639898
141,0.7449215584644947,0.6622209639723268,-0.47136730805105864
142,0.7282452663677536,0.6690237564864246,-0.48020317746666086
143,0.7168361667707179,0.6736978115631317,-0.486380013484976
144,0.7030727619916621,0.6793580168473216,-0.49397961405355284
145,0.6946373462152905,0.6828389252975603,-0.4987201192083919
146,0.6871444754502503,0.6859382060861967,-0.502984892960401
147,0.6916158985986108,0.6840877741551802,-0.5004335665158732
148,0.66690426531256,0.6943453914425248,-0.5147690516785779
149,0.5919773093446968,0.7259135978024535,-0.5621125098711469
150,0.6607606961676803,0.6969074068359108,-0.5184246765893846
151,0.6579828048322869,0.6980673905370649,-0.5200899795737499
152,0.6380645864160442,0.7064131300792531,-0.5322633712644039
153,0.629159632800613,0.7101603255395474,-0.5378421667602589
154,0.620613313741295,0.7137656935204943,-0.5432783152937689
155,0.6181010177397616,0.714827534353003,-0.5448924093771378
156,0.6083947022886291,0.7189366971108617,-0.5511958544748655
157,0.6015792537756297,0.7218289192587044,-0.5556880221775752
158,0.5904214757337313,0.7265766761884404,-0.5631644415947834
159,0.5309650336350767,0.7521376874435199,-0.6057895026514173
160,0.6096443105048015,0.7184070304483725,-0.5503781922964325
161,0.5801380155003439,0.7309660554755745,-0.5701929207797418
162,0.5662924190751338,0.7368967358583677,-0.5798737638872904
163,0.5578820574882383,0.7405109897512728,-0.5858810304529077
164,0.5565405429700558,0.741088210252637,-0.586848173181797
165,0.5542886998766728,0.7420579474858051,-0.5884778486877563
166,0.5527533612699682,0.7427193696064036,-0.5895929088142418
167,0.5460068225702134,0.7456292642674921,-0.5945328538763621
168,0.5228124078236727,0.7556771281491668,-0.612035875418468
169,0.4775279760557803,0.7754880446647836,-0.6487605277213714
170,0.5334784951446776,0.7510481779122018,-0.6038846907591566
171,0.5336760867397692,0.7509626344984183,-0.6037354865842042
172,0.5158317270067693,0.7587142765773691,-0.6174683739975485
173,0.5037370696065903,0.7639907187893181,-0.6270709177954568
174,0.5256990118800585,0.7544228998819256,-0.6098121332802089
175,0.5176202109331807,0.7579354341729674,-0.6160687792987499
176,0.519265806704495,0.7572193719714398,-0.61478596947463
177,0.516609101175031,0.7583757004936615,-0.616859392025875
178,0.4761173709199361,0.7761093986819968,-0.6499641372445598
179,0.4347963301756829,0.79441736966625,-0.6870135816459885
180,0.5131049953273646,0.7599022263351969,-0.6196118669716009
181,0.5152942581951084,0.7589484765374231,-0.6178901194006393
182,0.5034941011738578,0.7640971586744678,-0.6272668282345036
183,0.5055436383221673,0.7632016227661602,-0.625621278134944
184,0.5092615494070635,0.7615785163732062,-0.6226546138638794
185,0.5147688950739524,0.759177181092794,-0.6183023643579166
186,0.5189138694888319,0.7573727618327422,-0.6150604453420401
187,0.5133238794018969,0.7598067886933586,-0.619439271428238
188,0.5174612563223646,0.7580049135346526,-0.6161934519644033
189,0.5260066148456255,0.7542893879992321,-0.6095760863613896
190,0.49117814437203805,0.7694894588660809,-0.6373092097467035
191,0.5053945004705186,0.7632669028985007,-0.6257410201287483
192,0.602912335231104,0.7212627349725723,-0.5548049655748416
193,0.49911754008160797,0.7660109111629584,-0.6308043937366375
194,0.5183942091445501,0.7575986123479663,-0.6154648983345631
195,0.48333639190364847,0.7729326322170876,-0.6438452744553178
196,0.48254125243291746,0.7732821057603753,-0.6445142008137912
197,0.48524411750447805,0.7720941884536677,-0.6422446002679639
198,0.5196472326598249,0.7570533534664916,-0.614489091258493
199,0.49907282860464597,0.7660306359805824,-0.6308410054460893
200,0.48538149490717813,0.7720338763859536,-0.6421296855459421
201,0.4952404122091143,0.7677087551431929,-0.6339671586114362
202,0.4658792154104742,0.7806255444580151,-0.6588139440494968
